frame,reason,priority,hint_u,hint_v,confidence
6995,lowconf,2,1035.0,1478.9,0.573
6996,fp_static,1,1030.1,1483.4,0.627
6997,lowconf,2,1027.5,1477.5,0.571
6998,miss,1,1026.3,1476.8,
6999,lowconf,2,1023.4,1472.7,0.561
7000,miss,1,1021.0,1470.9,
7001,miss,1,1018.4,1468.2,
7002,miss,1,1015.8,1465.6,
7003,fp_isolated,1,1012.6,1459.8,0.608
7004,miss,1,1010.2,1457.7,
7005,miss,1,1007.5,1454.7,
7006,miss,1,1004.8,1451.7,
7007,miss,1,1002.2,1448.7,
7008,miss,1,999.5,1445.7,
7009,miss,1,996.8,1442.6,
7010,miss,1,994.2,1439.6,
7011,miss,1,991.5,1436.6,
7021,fp_isolated,1,936.7,1354.9,0.548
7022,miss,1,936.7,1354.9,
7023,miss,1,936.7,1354.9,
7024,miss,1,936.7,1354.9,
7025,lowconf,2,952.5,1128.8,0.587
7026,miss,1,956.5,1072.5,
7030,miss,1,1017.0,743.6,
7031,lowconf,2,1054.5,691.5,0.54
7033,miss,1,1087.0,544.4,
7034,miss,1,1103.5,475.6,
7035,miss,1,1120.1,406.8,
7036,miss,1,1136.6,337.9,
7037,miss,1,1153.1,269.1,
7038,miss,1,1169.7,200.2,
7039,miss,1,1186.2,131.4,
7040,miss,1,1202.8,62.6,
7045,fp_isolated,1,2010.5,576.5,0.59
7046,miss,1,2048.5,533.1,
7047,miss,1,2124.6,534.7,
7048,miss,1,2200.6,536.2,
7049,fp_isolated,1,2883.7,1605.0,0.521
7050,miss,1,2840.0,1396.0,
7051,miss,1,2976.6,1504.1,
7052,miss,1,3113.2,1612.1,
7053,miss,1,3249.8,1720.2,
7054,miss,1,3386.4,1828.2,
7055,miss,1,3523.0,1936.3,
7056,miss,1,3659.6,2044.4,
7057,miss,1,3796.2,2152.4,
7091,lowconf,2,3359.2,2082.5,0.568
7096,lowconf,2,3317.0,1966.8,0.568
7097,miss,1,3290.9,2004.0,
7099,lowconf,2,3296.3,1830.0,0.579
7149,fp_static,1,3404.1,1836.8,0.656
7154,fp_static,1,3420.1,1848.8,0.586
7155,lowconf,2,3424.4,1851.6,0.599
7156,lowconf,2,3427.5,1854.6,0.536
7157,lowconf,2,3431.2,1856.2,0.557
7158,lowconf,2,3433.1,1855.3,0.592
7162,lowconf,2,3441.6,1857.5,0.539
7163,lowconf,2,3440.4,1856.3,0.58
7164,lowconf,2,2802.0,782.9,0.596
7165,miss,1,3445.3,1860.0,
7166,miss,1,3447.0,1860.5,
7167,miss,1,3448.7,1861.0,
7168,miss,1,3450.4,1861.5,
7169,lowconf,2,3442.5,1856.3,0.511
7170,lowconf,2,3439.8,1856.6,0.56
7171,lowconf,2,3441.6,1857.5,0.548
7172,miss,1,3442.5,1857.0,
7173,miss,1,3442.5,1856.8,
7174,miss,1,3442.6,1856.6,
7175,miss,1,3442.6,1856.5,
7176,miss,1,3442.6,1856.3,
7177,miss,1,3442.7,1856.1,
7178,miss,1,3442.7,1855.9,
7179,miss,1,3442.8,1855.7,
7186,lowconf,2,2455.7,647.1,0.527
7187,lowconf,2,2447.6,686.7,0.547
7188,miss,1,2364.7,565.7,
7190,lowconf,2,2428.5,866.2,0.571
7191,lowconf,2,2426.2,926.3,0.578
7192,lowconf,2,2420.9,993.9,0.58
7194,lowconf,2,2423.4,925.0,0.557
7195,lowconf,2,2425.4,951.0,0.541
7196,miss,1,2375.1,999.3,
7197,lowconf,2,2426.3,787.5,0.538
7198,miss,1,2391.6,913.4,
7199,miss,1,2388.9,913.5,
7200,lowconf,2,2441.3,697.6,0.531
7201,lowconf,2,2441.2,682.4,0.532
7202,lowconf,2,2440.0,665.0,0.511
7206,miss,1,2456.2,597.3,
7207,lowconf,2,2460.0,635.3,0.539
7208,miss,1,2465.3,580.6,
7209,miss,1,2470.1,561.4,
7211,lowconf,2,2489.9,675.0,0.551
7212,miss,1,2490.7,636.2,
7213,miss,1,2496.4,635.3,
7214,miss,1,2502.1,634.5,
7215,lowconf,2,2493.5,747.5,0.576
7216,lowconf,2,2476.8,766.7,0.576
7221,miss,1,2429.0,866.5,
7224,miss,1,2356.8,1047.6,
7228,miss,1,2244.1,1534.8,
7229,lowconf,2,2201.2,1577.0,0.579
7235,lowconf,2,2186.2,1687.4,0.555
7241,lowconf,2,2202.2,1698.0,0.592
7246,lowconf,2,2206.6,1788.6,0.588
7247,miss,1,2212.1,1765.9,
7255,lowconf,2,2223.8,1910.3,0.598
7257,miss,1,2236.4,1942.4,
7259,miss,1,2244.5,1964.0,
7260,miss,1,2247.7,1977.2,
7261,miss,1,2250.9,1990.5,
7264,miss,1,2251.2,2034.1,
7265,miss,1,2253.2,2047.9,
7266,miss,1,2255.1,2061.7,
7267,miss,1,2257.1,2075.5,
7268,miss,1,2259.1,2089.3,
7269,miss,1,2261.1,2103.1,
7270,miss,1,2263.1,2116.9,
7271,miss,1,2265.1,2130.7,
7272,lowconf,2,2127.5,2007.5,0.505
7274,lowconf,2,2122.5,2012.1,0.543
7275,miss,1,2105.7,2013.1,
7278,lowconf,2,2118.8,1942.7,0.598
7279,miss,1,2102.2,1954.7,
7280,miss,1,2096.6,1945.5,
7281,miss,1,2090.9,1936.3,
7282,miss,1,2085.3,1927.1,
7283,miss,1,2079.6,1917.9,
7284,miss,1,2074.0,1908.7,
7285,miss,1,2068.3,1899.5,
7286,miss,1,2062.7,1890.3,
7292,fp_isolated,1,2011.3,1453.8,0.534
7293,miss,1,2005.1,1433.5,
7294,miss,1,1998.1,1394.4,
7295,miss,1,1991.1,1355.3,
7296,miss,1,1984.0,1316.2,
7297,fp_isolated,1,2176.7,1673.6,0.598
7298,miss,1,2148.9,1593.4,
7299,miss,1,2162.9,1595.9,
7300,miss,1,2176.8,1598.5,
7301,miss,1,2190.8,1601.0,
7302,miss,1,2204.7,1603.6,
7303,miss,1,2218.7,1606.1,
7304,miss,1,2232.6,1608.7,
7305,lowconf,2,1736.2,1511.2,0.514
7306,lowconf,2,1729.6,1510.4,0.56
7307,lowconf,2,1721.2,1515.0,0.526
7309,miss,1,1651.7,1504.1,
7310,miss,1,1616.1,1498.5,
7311,miss,1,1580.5,1492.8,
7312,miss,1,1544.9,1487.2,
7313,miss,1,1509.3,1481.5,
7314,fp_isolated,1,1671.0,1510.5,0.529
7315,miss,1,1614.4,1501.2,
7316,miss,1,1601.2,1499.4,
7317,miss,1,1588.0,1497.7,
7318,miss,1,1574.9,1496.0,
7319,miss,1,1561.7,1494.3,
7320,miss,1,1548.6,1492.6,
7321,miss,1,1535.4,1490.9,
7322,miss,1,1522.2,1489.2,
7399,lowconf,2,1841.2,1335.0,0.548
7400,lowconf,2,1831.0,1238.4,0.546
7401,lowconf,2,1838.8,1222.5,0.54
7406,miss,1,1827.0,1186.6,
7407,miss,1,1825.5,1172.7,
7408,miss,1,1823.9,1158.7,
7409,miss,1,1822.4,1144.8,
7410,miss,1,1820.8,1130.8,
7423,miss,1,1799.7,1030.8,
7425,lowconf,2,1777.6,1117.5,0.55
7428,lowconf,2,1772.7,1100.9,0.584
7429,lowconf,2,1770.0,1113.8,0.594
7432,miss,1,1761.5,1148.2,
7433,miss,1,1758.2,1156.8,
7434,lowconf,2,1770.9,1208.5,0.549
7437,lowconf,2,1744.7,1210.2,0.579
7443,lowconf,2,1807.5,841.5,0.561
7444,lowconf,2,1710.6,1283.6,0.586
7445,lowconf,2,1709.3,1306.3,0.599
7464,miss,1,1642.4,1536.3,
7465,miss,1,1639.4,1548.5,
7466,miss,1,1636.4,1560.8,
7474,lowconf,2,1591.6,1665.6,0.57
7475,miss,1,1587.0,1674.2,
7476,miss,1,1582.2,1687.0,
7477,miss,1,1577.4,1699.8,
7478,miss,1,1572.5,1712.5,
7479,miss,1,1567.7,1725.3,
7485,lowconf,2,1669.5,1615.3,0.563
7486,miss,1,1677.1,1610.0,
7487,lowconf,2,1658.5,1613.4,0.542
7488,miss,1,1677.8,1604.9,
7489,miss,1,1682.7,1600.9,
7491,miss,1,1664.7,1577.2,
7492,miss,1,1665.4,1570.8,
7493,lowconf,2,1650.5,1483.4,0.599
7494,lowconf,2,1647.4,1456.6,0.588
7495,lowconf,2,1653.8,1432.6,0.532
7496,lowconf,2,1655.1,1417.5,0.598
7497,miss,1,1651.1,1403.3,
7498,miss,1,1650.2,1382.0,
7499,miss,1,1649.3,1360.6,
7503,miss,1,1748.8,944.1,
7504,miss,1,1760.9,882.3,
7505,miss,1,1773.1,820.4,
7506,lowconf,2,1842.0,751.5,0.543
7508,lowconf,2,1887.0,721.8,0.597
7509,miss,1,1897.3,631.7,
7510,miss,1,1918.7,578.6,
7511,miss,1,1940.1,525.5,
7512,fp_isolated,1,1947.0,741.0,0.534
7513,miss,1,1972.1,620.0,
7514,miss,1,1991.9,596.4,
7515,miss,1,2011.8,572.7,
7516,miss,1,2031.6,549.0,
7517,miss,1,2051.4,525.3,
7518,miss,1,2071.3,501.6,
7519,miss,1,2091.1,477.9,
7520,lowconf,2,2215.4,1272.1,0.569
7522,miss,1,2293.7,1502.5,
7523,miss,1,2327.5,1585.1,
7524,lowconf,2,1352.0,1514.6,0.593
7525,lowconf,2,1348.7,1516.3,0.525
7526,lowconf,2,1341.2,1516.3,0.545
7527,miss,1,1290.6,1638.2,
7528,miss,1,1180.8,1683.6,
7529,miss,1,1071.1,1729.0,
7530,miss,1,961.3,1774.4,
7531,miss,1,851.6,1819.8,
7532,miss,1,741.8,1865.2,
7533,miss,1,632.1,1910.6,
7534,miss,1,522.4,1956.0,
7607,lowconf,2,2287.5,2013.7,0.51
7608,lowconf,2,2323.0,1826.1,0.597
7610,miss,1,2390.1,1507.1,
7612,lowconf,2,2425.4,1423.6,0.541
7613,miss,1,2462.1,1256.2,
7614,lowconf,2,2491.7,1266.7,0.589
7618,lowconf,2,2528.8,1238.9,0.57
7622,lowconf,2,2546.3,1293.8,0.53
7624,miss,1,2578.3,1210.8,
7625,lowconf,2,2580.0,1061.2,0.521
7626,lowconf,2,2586.6,1047.6,0.552
7629,lowconf,2,3440.0,1857.5,0.508
7630,miss,1,2945.0,1292.4,
7631,miss,1,3011.5,1324.5,
7632,miss,1,3078.1,1356.6,
7633,miss,1,3144.6,1388.8,
7634,miss,1,3211.2,1420.9,
7635,miss,1,3277.7,1453.1,
7636,lowconf,2,2317.5,800.3,0.542
7638,lowconf,2,2214.0,802.5,0.564
7639,miss,1,2197.9,746.7,
7640,miss,1,2132.4,699.1,
7641,miss,1,2067.0,651.4,
7649,lowconf,2,1192.5,1393.5,0.571
7650,lowconf,2,1068.8,1365.1,0.548
7651,lowconf,2,981.2,1343.8,0.542
7653,lowconf,2,775.3,1330.3,0.589
7654,lowconf,2,693.4,1336.4,0.555
7655,miss,1,556.1,1424.8,
7658,lowconf,2,386.3,1443.7,0.531
7659,lowconf,2,328.5,1488.0,0.531
7660,lowconf,2,264.2,1546.6,0.588
7661,lowconf,2,208.1,1599.0,0.591
7662,miss,1,90.8,1578.1,
7663,lowconf,2,121.3,1716.3,0.532
7665,miss,1,-25.5,1784.7,
7666,miss,1,-82.7,1831.9,
7667,miss,1,-139.9,1879.0,
7668,miss,1,-197.1,1926.1,
7669,miss,1,-254.3,1973.2,
7670,miss,1,-311.5,2020.4,
7671,miss,1,-368.7,2067.5,
7672,miss,1,-425.9,2114.6,
7696,lowconf,2,808.7,1523.8,0.533
7697,miss,1,808.7,1523.8,
7698,miss,1,808.7,1523.8,
7699,lowconf,2,762.1,1510.4,0.558
7700,miss,1,746.7,1505.9,
7701,miss,1,731.2,1501.4,
7702,miss,1,715.8,1497.0,
7703,miss,1,700.3,1492.5,
7704,miss,1,684.8,1488.0,
7705,miss,1,669.3,1483.5,
7706,miss,1,653.9,1479.1,
7707,fp_isolated,1,648.7,1518.7,0.505
7708,miss,1,633.8,1516.7,
7709,miss,1,619.4,1516.7,
7710,miss,1,605.0,1516.8,
7711,miss,1,590.6,1516.9,
7712,miss,1,576.2,1517.0,
7713,lowconf,2,3438.8,1856.3,0.523
7714,lowconf,2,3441.6,1857.5,0.542
7715,miss,1,3610.5,1879.6,
7716,miss,1,3897.8,1915.1,
7717,miss,1,4185.1,1950.7,
7718,miss,1,4472.4,1986.3,
7719,miss,1,4759.7,2021.9,
7720,miss,1,5046.9,2057.5,
7721,miss,1,5334.2,2093.1,
7722,miss,1,5621.5,2128.7,
7725,lowconf,2,3438.8,1856.3,0.515
7726,lowconf,2,3438.8,1856.3,0.526
7727,lowconf,2,3438.8,1856.3,0.525
7728,miss,1,3497.3,1863.2,
7729,miss,1,3487.8,1861.9,
7730,miss,1,3478.3,1860.6,
7731,miss,1,3468.8,1859.2,
7732,miss,1,3459.3,1857.9,
7733,miss,1,3449.9,1856.5,
7734,miss,1,3440.4,1855.2,
7735,miss,1,3430.9,1853.9,
7750,lowconf,2,3441.0,1857.0,0.527
7751,lowconf,2,3442.5,1857.8,0.533
7752,miss,1,3443.9,1858.6,
7753,miss,1,3445.3,1859.5,
7754,miss,1,3446.8,1860.3,
7755,miss,1,3448.2,1861.1,
7756,miss,1,3449.7,1861.9,
7757,miss,1,3451.1,1862.7,
7758,miss,1,3452.6,1863.6,
7759,miss,1,3454.0,1864.4,
7806,fp_isolated,1,3267.5,1280.0,0.516
7807,miss,1,3267.5,1280.0,
7808,miss,1,3267.5,1280.0,
7809,miss,1,3267.5,1280.0,
7810,miss,1,3267.5,1280.0,
7811,miss,1,3267.5,1280.0,
7812,miss,1,3267.5,1280.0,
7813,miss,1,3267.5,1280.0,
7814,miss,1,3267.5,1280.0,
7822,fp_isolated,1,3424.7,1292.9,0.57
7823,miss,1,3434.5,1293.7,
7824,miss,1,3444.3,1294.5,
7825,miss,1,3454.2,1295.3,
7826,miss,1,3464.0,1296.1,
7827,miss,1,3473.8,1296.9,
7828,miss,1,3483.6,1297.7,
7829,miss,1,3493.5,1298.5,
7830,miss,1,3503.3,1299.3,
7837,lowconf,2,3449.3,1847.8,0.556
7838,miss,1,3448.9,1904.4,
7839,lowconf,2,874.6,563.2,0.562
7840,miss,1,1888.2,1148.2,
7841,miss,1,1637.5,1054.5,
7842,lowconf,2,3510.0,1818.8,0.554
7848,miss,1,2626.4,1450.8,
7849,miss,1,2518.6,1406.8,
7851,lowconf,2,1322.5,1160.0,0.506
7853,miss,1,1017.9,1085.2,
7854,lowconf,2,1398.7,1402.4,0.577
7857,miss,1,1065.8,1399.3,
7858,miss,1,969.6,1417.3,
7860,miss,1,1175.8,1308.3,
7861,miss,1,1143.4,1303.1,
7862,miss,1,1111.1,1297.8,
7863,miss,1,1078.8,1292.6,
7866,miss,1,1477.3,933.7,
7867,miss,1,1502.1,889.0,
7869,lowconf,2,1537.1,884.1,0.593
7870,lowconf,2,1545.0,903.7,0.51
7871,miss,1,1581.8,822.6,
7872,lowconf,2,1565.3,927.8,0.559
7877,lowconf,2,1593.2,1062.9,0.549
7879,miss,1,1618.4,1093.1,
7880,miss,1,1626.2,1118.4,
7881,lowconf,2,3511.5,1222.5,0.558
7882,lowconf,2,1638.8,1128.9,0.563
7883,lowconf,2,1645.8,1070.8,0.571
7884,lowconf,2,1644.7,1054.2,0.591
7885,lowconf,2,1646.8,1040.3,0.546
7886,lowconf,2,1653.8,1001.2,0.536
7896,miss,1,1667.7,973.6,
7898,lowconf,2,285.1,1367.1,0.551
7899,lowconf,2,306.2,1381.3,0.583
7900,lowconf,2,1723.5,1046.3,0.568
7912,lowconf,2,1762.6,1023.8,0.574
7913,lowconf,2,2685.0,630.0,0.592
7924,miss,1,1453.9,1152.8,
7928,fp_static,1,1774.8,1021.9,0.6
7932,lowconf,2,1778.7,1042.5,0.572
7934,lowconf,2,1782.1,1037.9,0.563
7942,miss,1,1783.9,1056.3,
7946,lowconf,2,2366.3,1049.9,0.547
7947,lowconf,2,1790.4,1068.8,0.578
7948,lowconf,2,781.1,1420.9,0.571
7949,lowconf,2,1791.1,1071.0,0.587
7954,lowconf,2,1797.8,1080.0,0.542
7955,lowconf,2,1796.2,1080.0,0.536
7956,lowconf,2,1046.3,1867.5,0.534
7957,lowconf,2,2276.2,851.3,0.595
7961,miss,1,2186.3,902.5,
7964,lowconf,2,2217.3,939.1,0.583
7965,lowconf,2,2212.5,926.2,0.515
7966,lowconf,2,2195.6,882.5,0.599
7977,miss,1,2125.6,964.5,
7978,lowconf,2,2155.0,970.0,0.515
7979,miss,1,2130.7,979.0,
7980,miss,1,2127.3,986.7,
7981,miss,1,2123.9,994.3,
7982,miss,1,2120.5,1002.0,
7983,miss,1,2117.1,1009.7,
7984,miss,1,2113.6,1017.3,
7985,miss,1,2110.2,1025.0,
7986,miss,1,2106.8,1032.6,
7988,lowconf,2,1800.0,1080.0,0.521
7989,lowconf,2,1800.0,1083.7,0.515
7990,miss,1,1768.0,1095.9,
7991,fp_static,1,1800.0,1083.7,0.506
7992,miss,1,1742.5,1103.6,
7993,miss,1,1716.9,1112.0,
7994,miss,1,1691.4,1120.5,
7995,lowconf,2,1803.7,1083.8,0.513
7996,lowconf,2,1800.0,1083.7,0.513
7997,miss,1,1768.1,1094.8,
7998,lowconf,2,1803.7,1080.0,0.507
7999,lowconf,2,2919.7,2124.7,0.559
8000,lowconf,2,2790.1,1899.0,0.582
8001,lowconf,2,2696.3,1691.2,0.516
8002,miss,1,2540.7,1640.0,
8003,miss,1,2654.1,1722.5,
8004,lowconf,2,2355.7,1157.7,0.564
8005,miss,1,2598.1,1443.0,
8006,miss,1,2666.4,1454.6,
8007,miss,1,2734.7,1466.2,
8008,miss,1,2803.0,1477.8,
8013,lowconf,2,2145.1,1038.9,0.576
8017,miss,1,2046.7,1049.6,
8019,miss,1,2008.1,1139.3,
8020,lowconf,2,2034.3,1271.9,0.593
8021,lowconf,2,2021.2,1166.3,0.561
8022,miss,1,1986.4,1229.6,
8023,miss,1,1969.7,1249.8,
8024,miss,1,1953.0,1270.0,
8025,miss,1,1936.2,1290.2,
8026,lowconf,2,2009.2,994.9,0.549
8027,miss,1,1977.6,1067.4,
8029,lowconf,2,2003.6,963.4,0.591
8030,miss,1,1993.7,947.4,
8031,miss,1,1991.6,923.2,
8032,miss,1,1989.4,899.0,
8033,miss,1,1987.3,874.8,
8034,miss,1,1985.1,850.6,
8035,miss,1,1982.9,826.4,
8036,fp_isolated,1,1991.3,963.8,0.554
8037,miss,1,1988.4,928.4,
8038,miss,1,1987.4,921.7,
8039,miss,1,1986.3,915.1,
8040,miss,1,1985.3,908.4,
8044,miss,1,1967.7,860.7,
8045,miss,1,1965.4,851.6,
8046,miss,1,1963.1,842.6,
8047,miss,1,1960.8,833.5,
8048,miss,1,1958.5,824.4,
8049,miss,1,1956.2,815.3,
8050,miss,1,1953.9,806.2,
8051,miss,1,1951.6,797.2,
8059,lowconf,2,1796.3,1087.4,0.592
8064,lowconf,2,1823.2,1156.3,0.575
8065,lowconf,2,1830.1,1173.7,0.564
8070,lowconf,2,1853.4,1254.9,0.57
8072,miss,1,1867.9,1287.8,
8073,miss,1,1873.7,1304.2,
8074,miss,1,1879.6,1320.6,
8075,miss,1,1885.4,1337.1,
8076,miss,1,1891.3,1353.5,
8077,lowconf,2,1911.6,1386.5,0.55
8084,miss,1,1947.6,1531.0,
